POST_CODE,POST_NAME,x,y
46849,Koøenov,15.37301903,50.76621354
46850,Polubný,15.33441402,50.81691431
46851,Smržovka,15.24994924,50.73040785
46861,Desná v Jizer.horách,15.31951792,50.77284439
46871,Luèany nad Nisou,15.21367941,50.74509919
47001,Èeská Lípa 1,14.53882621,50.67321634
47002,Èeská Lípa 2,14.50786949,50.65557296
47006,Èeská Lípa 6,14.54785460,50.69385429
47101,Zahrádky u Èeské Lípy,14.51659053,50.63469929
47102,Stvolínky,14.43324070,50.63387828
47103,Kravaøe u Èeské Lípy,14.38669082,50.63028125
47104,Blíževedly,14.40238773,50.60885199
47105,Valteøice,14.40986467,50.67781386
47106,Horní Police,14.39813003,50.69596856
47107,Žandov u Èeské Lípy,14.40277836,50.72055783
47108,Jezvé,14.42863217,50.68843400
47111,Horní Libchava u Èes.Lípy,14.49582843,50.71476197
47112,Volfartice,14.44797564,50.73460067
47113,Nový Oldøichov,14.44128113,50.76269910
47114,Kamenický Šenov,14.47564246,50.77268033
47115,Prysk,14.48645313,50.79710706
47116,Polevsko,14.53781754,50.78894619
47117,Skalice u Èeské Lípy,14.51742029,50.74321008
47118,Pihel,14.55795957,50.72420764
47121,Dobranov,14.60449280,50.68862626
47123,Zákupy,14.64857558,50.68237358
47124,Mimoò,14.78400546,50.62484625
47125,Jablonné v Podještìdí,14.75417228,50.77779639
47126,Dubnice pod Ralskem,14.81118596,50.73323436
47127,Stráž pod Ralskem,14.79866051,50.69475704
47128,Hamr u Èeské Lípy,14.85675044,50.70098836
47129,Brništì,14.71456022,50.71646620
47141,Dubá,14.53195270,50.53725189
47151,Svor,14.58507318,50.80766380
47152,Sloup v Èechách,14.59267609,50.74113368
47153,Svojkov,14.59947492,50.71813121
47154,Cvikov,14.62899589,50.78477325
47155,Kunratice u Cvikova,14.68633523,50.76890972
47156,Maøenice,14.66456979,50.80541285
47157,Krompach v Èechách,14.65693996,50.83389865
47158,Lindava,14.65238588,50.74594190
47161,Jestøebí,14.57268760,50.60599345
47162,Okna,14.65792822,50.52835172
47163,Staré Splavy,14.61859634,50.59175344
47167,Provodín,14.59198724,50.62835588
47201,Doksy,14.59905072,50.54818392
47301,Nový Bor,14.55969113,50.75263281
50002,Hradec Králové 2,15.81628677,50.19384919
50003,Hradec Králové 3,15.87604933,50.23931739
50004,Hradec Králové 4,15.78037440,50.19605565
50006,Hradec Králové 6,15.85318705,50.18881397
50008,Hradec Králové 8,15.84816483,50.17540561
50009,Hradec Králové 9,15.89082129,50.18967161
50011,Hradec Králové 11,15.82646214,50.18408617
50012,Hradec Králové 12,15.84014648,50.19569250
50301,Hradec Králové 16,15.80509321,50.23711821
50302,Pøedmìøice nad Labem,15.81657062,50.26839373
50303,Smiøice,15.84005841,50.30183497
50304,Èernožice nad Labem,15.87141123,50.32076583
50305,Lužany nad Trotinou,15.79233061,50.33893162
50306,Hoøinìves,15.76888416,50.30762665
50311,Hradec Králové 15,15.77629524,50.22435223
50312,Všestary,15.75125304,50.25856383
50313,Dohalice,15.69587641,50.28644384
50314,Straèov,15.64086410,50.30174107
50315,Nechanice,15.64470720,50.26017558
50316,Dolní Pøím,15.70107272,50.23960695
50321,Stìžery,15.75165578,50.21227147
50322,Libèany,15.69310263,50.19052990
50323,Boharynì,15.62285111,50.20341195
50324,Kratonohy,15.60753754,50.16636421
50325,Dobøenice,15.63682375,50.14923953
50326,Osice,15.68914564,50.13918869
50327,Lhota pod Libèany,15.69195020,50.17876136
50331,Vysoká nad Labem,15.83997821,50.15265510
50332,Hradec Králové 22,15.79780392,50.17711746
50333,Praskaèka,15.74327508,50.17060603
50341,Hradec Králové 7,15.83829302,50.23793775
50343,Èernilov,15.93133953,50.26331071
50344,Libøice,15.96285191,50.29041707
50346,Tøebechovice pod Orebem,15.97216082,50.20588435
50351,Chlumec nad Cidlinou,15.47343355,50.16538516
50352,Skøivany u Nového Bydžova,15.51066564,50.27362549
50353,Smidary,15.48306535,50.29366238
50354,Ohnišany,15.51914062,50.32225567
50355,Petrovice u Nov.Bydžova,15.58752378,50.28718723
50356,Hlušice,15.40521729,50.26330349
50357,Starý Bydžov,15.45048005,50.25761111
50361,Lovèice u Nového Bydžova,15.38516854,50.16282368
50362,Lužec nad Cidlinou,15.42029666,50.21129371
50363,Nepolisy,15.45679630,50.19421281
50364,Mìník,15.52295437,50.21399547
50365,Kosièky,15.56223259,50.17848023
50366,Káranice,15.56134723,50.15408113
50401,Nový Bydžov,15.52290756,50.23378307
50601,Jièín 1,15.32010590,50.43153253
50702,Žeretice,15.40659567,50.35655782
50703,Vysoké Veselí,15.41859924,50.32843435
50704,Tøtìnice,15.45957061,50.37641772
50705,Konecchlumí,15.49034373,50.40290369
50706,Lužany u Jièína,15.47708247,50.43542306
50707,Úlibice,15.43849870,50.43401740
50711,Valdice,15.38922851,50.45369318
50712,Radim u Jièína,15.42667673,50.46025655
50713,Železnice,15.39981991,50.47176828
50715,Libuò,15.30058172,50.49863653
50721,Veliš u Jièína,15.31876888,50.40116167
50722,Støevaè,15.26085986,50.40616581
50723,Libáò,15.20045657,50.37581922
50724,Dìtenice,15.15677206,50.36252009
50731,Jièínìves,15.34151494,50.37102906
50732,Kopidlno,15.27507322,50.31977887
50733,Vršce,15.32562485,50.32890047
50734,Žlunice,15.38064262,50.30085691
50742,Markvartice u Sobotky,15.19781563,50.42874602
50743,Sobotka,15.18553380,50.44642736
50744,Libošovice,15.16693287,50.49581248
50745,Mladìjov v Èechách,15.22530225,50.48100839
50752,Ostromìø,15.54367182,50.37654306
50753,Chomutice u Hoøic v Podkr,15.48317446,50.36204240
50754,Podhorní Újezd,15.51938140,50.38462239
50758,Mlázovice,15.51990572,50.41178570
50759,Šárovcova Lhota,15.56409346,50.40485125
50771,Miletín,15.66886462,50.41785005
50773,Dobrá Voda u Hoøic,15.60256689,50.34841659
50777,Cerekvice nad Bystøicí,15.72467333,50.33333331
50781,Láznì Bìlohrad,15.56209128,50.43484851
50782,Pecka,15.60749363,50.47919458
50791,Stará Paka,15.48212193,50.52927740
50792,Úbislavice,15.46295087,50.47168292
50801,Hoøice v Podkrkonoší,15.60510836,50.35695913
50901,Nová Paka,15.51303344,50.48778548
51101,Turnov 1,15.17730395,50.57251389
51201,Slaná u Semil,15.34234860,50.58348007
51202,Košálov,15.39199525,50.56940532
51203,Libštát,15.42276406,50.55880708
51204,Møíèná,15.46511378,50.60509429
51206,Benešov u Semil,15.37470372,50.61013456
51211,Vysoké nad Jizerou,15.40591606,50.68455813
51212,Jesenný,15.34737127,50.66064642
51213,Bozkov,15.33935812,50.64042518
51231,Roztoky u Jilemnice,15.50689155,50.56849522
51232,Martinice v Krkonoších,15.53452948,50.57736643
51233,Studenec u Horek,15.54379856,50.55244481
51234,Horka u Staré Paky,15.57413848,50.52775596
51235,Èistá u Horek,15.60143717,50.53429971
51236,Horní Branná,15.56299976,50.59950976
51237,Benecko,15.55680176,50.66765060
51238,Vítkovice v Krkonoších,15.53764712,50.71573717
51241,Víchová nad Jizerou,15.48279294,50.63576466
51242,Poniklá,15.45338350,50.65776961
51243,Jablonec nad Jizerou,15.44964425,50.70414958
51244,Rokytnice nad Jizerou 1,15.43648607,50.73449426
51245,Rokytnice nad Jizerou 3,15.49574121,50.74558372
51246,Harrachov v Krkonoších,15.44912101,50.77538123
51247,Paseky nad Jizerou,15.39436516,50.73917859
51251,Lomnice nad Popelkou,15.36920002,50.53720875
51252,Veselá u Semil,15.31480876,50.54982942
51253,Tatobity,15.27836968,50.57238396
51261,Pøepeøe,15.11081322,50.58419130
51263,Rovensko pod Troskami,15.25635284,50.53657625
51264,Vyskeø,15.16135885,50.53060686
51265,Všeò,15.10426372,50.54824889
51271,Nová Ves nad Popelkou,15.41138056,50.52114211
51301,Semily,15.35979597,50.63215529
51401,Jilemnice,15.51068873,50.60536292
51601,Rychnov nad Knìžnou,16.33883119,50.20539259
51603,Lukavice,16.30353268,50.20059567
51701,Solnice,16.23621647,50.20346961
51702,Kvasiny,16.26696363,50.21130837
51703,Skuhrov nad Bìlou,16.29188047,50.24439428
51704,Èerníkovice,16.19671654,50.19420270
51711,Javornice,16.35383297,50.17027363
51712,Liberk,16.34966986,50.20447968
51721,Týništì nad Orlicí,16.08506157,50.15889092
51722,Albrechtice nad Orlicí,16.04225036,50.14021794
51723,Žïár nad Orlicí,16.06820102,50.11904524
51724,Borohrádek,16.09362356,50.09753632
51725,Èermná nad Orlicí,16.15109171,50.08179396
51731,Bolehoš,16.08654812,50.20947327
51732,Pøepychy,16.10692426,50.23287986
51733,Trnov u Dobrušky,16.16694652,50.24461638
51734,Vodìrady u Rychnova n.Kn.,16.14915020,50.20713485
51735,Lièno,16.17254969,50.17736378
51736,Olešnice u Rychnova n.Kn.,16.15142646,50.14941569
51741,Kostelec nad Orlicí,16.22093693,50.09790452
51742,Doudleby nad Orlicí,16.25893540,50.10666215
51743,Potštejn,16.30896431,50.08441472
51745,Chleny,16.25721933,50.07641689
51750,Èastolovice,16.17869122,50.13403578
51754,Vamberk,16.31658473,50.11054927
51755,Rybná nad Zdobnicí,16.36647725,50.11732985
51756,Slatina nad Zdobnicí,16.40433545,50.13520847
51757,Pìèín u Rychnova n.Knìž.,16.43089144,50.15733764
51761,Rokytnice v Orl.horách,16.49467314,50.19303437
51764,Orlické Záhoøí,16.45689608,50.27609048
51771,Èeské Meziøíèí,16.03764538,50.26061932
51772,Jílovice u Dobrušky,16.00985036,50.25167282
51773,Opoèno,16.10241352,50.26488034
51783,Olešnice v Orlických hor.,16.32759750,50.36762564
51784,Ohnišov,16.22414260,50.32004440
51791,Deštné v Orlických horách,16.35055795,50.31434251
51792,Kounov u Dobrušky,16.26666610,50.30104468
51793,Dobré,16.26717331,50.26821831
51801,Dobruška,16.21008095,50.28698399
51803,Podbøezí,16.20916518,50.25859653
53002,Pardubice 2,15.82080079,50.01363441
53003,Pardubice 3,15.80056273,50.02461202
53006,Pardubice 6,15.71092498,50.02155428
53009,Pardubice 9,15.76483955,50.05088254
53012,Pardubice 12,15.82531347,50.04626699
53301,Pardubice 21,15.83149450,50.02603699
53303,Dašice v Èechách,15.90938146,50.03345056
53304,Sezemice,15.86098936,50.08034325
53305,Døíteè,15.81638815,50.10546621
53311,Zdechovice,15.46643063,50.01594803
53312,Chvaletice,15.41300833,50.02923880
53313,Øeèany nad Labem,15.47480925,50.03882311
53314,Kladruby nad Labem,15.47519279,50.05768716
53315,Hlaveèník,15.42308401,50.07231779
53316,Vápno u Pøelouèe,15.51773752,50.10028748
53321,Vysoké Chvojno,15.98449688,50.11813491
53322,Býš,15.91355860,50.12971689
53331,Lány na Dùlku,15.67393576,50.03176914
53332,Èepí,15.71513035,49.98604309
53333,Pardubice 23,15.77201612,50.00560422
53341,Láznì Bohdaneè,15.63865259,50.09506944
53342,Živanice,15.64536130,50.05397797
53343,Rohovládova Bìlá,15.60438451,50.10462764
53344,Staré Ždánice,15.71589696,50.12375678
53345,Opatovice nad Labem,15.75140165,50.12493297
53351,Pardubice 17,15.73093830,50.04800122
53352,Staré Hradištì u Pardubic,15.79313070,50.09078588
53353,Pardubice 19,15.75015668,50.06418760
53354,Pardubice 20,15.69817214,50.05198689
53361,Choltice,15.62880784,49.98994490
53362,Svojšice u Pøelouèe,15.60230530,49.96618795
53363,Turkovice u Pøelouèe,15.55483268,49.95551340
53364,Lipoltice,15.56794716,49.98521641
53371,Dolní Roveò,15.99433954,50.02539036
53372,Moravany u Holic,15.93450606,49.99777957
53373,Uhersko,16.02143343,49.99629410
53374,Horní Jelení,16.08965351,50.05080831
53375,Dolní Øedice,15.93660020,50.07729130
53401,Holice v Èechách,16.00793925,50.07477028
53501,Pøelouè,15.55460546,50.01548939
53701,Chrudim 1,15.78760957,49.95359973
53703,Chrudim 3,15.80081805,49.94075427
53705,Chrudim 5,15.81260512,49.95646673
53801,Bylany,15.73133357,49.95667894
53802,Morašice u Chrudimì,15.70800470,49.93408243
53803,Heømanùv Mìstec,15.65329651,49.92627838
53804,Prachovice,15.63073593,49.89426801
53805,Seè 3,15.63290493,49.87055253
53807,Seè 1,15.67119792,49.84324732
53821,Slatiòany,15.78406325,49.89338020
53823,Liciboøice,15.78088306,49.87377914
53824,Svídnice u Chrudimì,15.81287774,49.88843171
53825,Nasavrky,15.79621958,49.82889025
53826,Bojanov,15.70714270,49.84019426
53831,Medlešice,15.77048136,49.97555169
53832,Úhøetice,15.86353844,49.97919421
53833,Trojovice,15.91272462,49.93646394
53834,Rosice u Chrasti,15.95767069,49.91750600
53835,Zajeèice,15.88579108,49.90443773
53836,Žumberk,15.86424916,49.87558336
53841,Podhoøany u Ronova n.Doub,15.53759723,49.93896330
53842,Ronov nad Doubravou,15.53290929,49.88340174
53843,Tøemošnice,15.56974299,49.86578167
53845,Bìstvina,15.60661066,49.83294237
53851,Chrast u Chrudimì,15.92091369,49.88540480
53854,Luže,16.03782274,49.89981229
53861,Koèí,15.85301058,49.94485973
53862,Hrochùv Týnec,15.91832299,49.95435760
53863,Chroustovice,16.01648893,49.95763879
53864,Jenišovice u Chrudimì,16.02827991,49.93104592
53865,Øepníky,16.08267993,49.90187945
53901,Hlinsko v Èechách 1,15.90244736,49.76609182
53941,Kamenièky,15.97395564,49.73371595
53942,Svratouch,16.04652823,49.72529568
53943,Krouna,16.03200076,49.77021042
53944,Proseè u Skutèe,16.10670320,49.81662769
53945,Nové Hrady u Skutèe,16.14295916,49.84550442
53952,Trhová Kamenice,15.81924690,49.78949238
53953,Horní Bradlo,15.74448272,49.80475819
53955,Miøetice u Hlinska,15.88787508,49.84023257
53956,Vrbatùv Kostelec,15.94102542,49.85343406
53957,Vèelákov,15.88894524,49.82025941
53961,Vortová,15.93722177,49.70182361
53962,Hlinsko v Èechách 3,15.86912829,49.71692892
53971,Holetín,15.91920591,49.79420642
53972,Raná u Hlinska,15.95428444,49.79302955
53973,Skuteè,16.00332381,49.84252170
53974,Pøedhradí,16.02522636,49.82546412
53976,Prosetín u Hlinska,15.95457750,49.83079069
54101,Trutnov 1,15.90712672,50.57762763
54102,Trutnov 4,15.87368596,50.58594579
54103,Trutnov 3,15.95486174,50.57191455
54201,Žacléø 1,15.91107871,50.66690750
54203,Královec,15.97471051,50.67399369
54204,Bernartice u Trutnova,15.98352283,50.64022988
54211,Chvaleè,16.03999674,50.59193193
54212,Radvanice v Èechách,16.04991027,50.56532459
54213,Jívka,16.10474874,50.56276674
54221,Pec pod Snìžkou 1,15.74207602,50.69491017
54223,Mladé Buky,15.84481770,50.61893906
54224,Svoboda nad Úpou,15.81276164,50.63688777
54225,Janské Láznì,15.76144109,50.63961209
54226,Horní Maršov,15.83383319,50.67461394
54227,Malá Úpa,15.79081564,50.72792329
54232,Úpice,16.00011268,50.52065198
54233,Rtynì v Podkrkonoší,16.08088539,50.50762768
54234,Malé Svatoòovice,16.08888384,50.56242916
54235,Velké Svatoòovice,16.02842911,50.53757458
54236,Libòatov,16.00021505,50.47918189
54237,Batòovice,16.04713336,50.51806218
54238,Havlovice nad Úpou,16.04676314,50.48990340
54242,Pilníkov,15.82425049,50.53032984
54301,Vrchlabí 1,15.60514267,50.62749429
54302,Vrchlabí 4,15.59524545,50.65721637
54303,Vrchlabí 3,15.62019863,50.60041873
54341,Lánov,15.66002237,50.61200287
54342,Dolní Dvùr,15.66971609,50.66883730
54344,Èerný Dùl,15.70806624,50.64463309
54351,Špindlerùv Mlýn,15.61160975,50.73236792
54352,Strážné,15.63799104,50.68140810
54361,Kunèice nad Labem,15.62722278,50.58411584
54362,Dolní Branná,15.59526961,50.59198548
54371,Hostinné,15.71003875,50.53677766
54372,Rudník u Vrchlabí,15.74143666,50.59399467
54373,Proseèné,15.68702625,50.56663625
54374,Dolní Kalná,15.63510839,50.54515456
54375,Dolní Olešnice,15.73284673,50.51230590
54376,Chotìvice,15.76608173,50.50708764
54377,Èermná u Vrchlabí,15.77590570,50.54797798
54401,Dvùr Králové nad Labem 1,15.82095702,50.43270041
54404,Dvùr Králové nad Labem 4,15.85106014,50.41041677
54442,Choustníkovo Hradištì,15.87783100,50.43158325
54443,Kuks,15.89269445,50.39699542
54451,Doubravice u Dv.Kr.n.L.,15.76472658,50.40665793
54452,Bílé Polièany,15.73395302,50.39316578
54454,Velký Vøešov,15.74898479,50.35483631
54455,Dubenec u Dv.Králové n.L.,15.79574790,50.38244300
54461,Nemojov u Dv.Králové n.L.,15.76142745,50.47018149
54462,Vítìzná-Kocléøov,15.80492116,50.49399194
54464,Kocbeøe,15.86190830,50.46400712
54466,Hajnice,15.91408511,50.48785665
54472,Bílá Tøemešná,15.73946220,50.45013774
54474,Horní Brusnice,15.66348086,50.46949564
54475,Mostek,15.68252322,50.48471407
54477,Borovnice u Staré Paky,15.61027368,50.51341216
54701,Náchod 1,16.16274952,50.41551565
54901,Nové Mìsto nad Metují 1,16.14403683,50.34949134
54906,Bohuslavice nad Metují,16.08823913,50.30978576
54907,Nahoøany nad Metují,16.08345014,50.35031349
54908,Provodov-Šonov,16.12356710,50.38396385
54911,Dolní Radechová,16.15107261,50.43748184
54912,Vysokov,16.11880700,50.40497423
54921,Èeská Èermná,16.22919416,50.39311695
54922,Nový Hrádek,16.24454896,50.36378487
54923,Mezilesí,16.21511006,50.35943462
54931,Hronov 1,16.19405926,50.50603469
54932,Velké Poøíèí,16.19275906,50.46184128
54934,Hronov 4,16.17824621,50.50214942
54936,Stárkov,16.15116628,50.53188818
54937,Žïárky,16.23074805,50.46889183
54941,Èervený Kostelec,16.10167417,50.46796586
54946,Horní Radechová,16.14504342,50.46912619
54947,Slatina nad Úpou,16.03628100,50.45878530
54948,Studnice u Náchoda,16.09215643,50.41774068
54952,Horní Adršpach,16.07320219,50.62344139
54954,Police nad Metují,16.23757865,50.54729051
54955,Žïár nad Metují,16.20592396,50.54830153
54956,Èeská Metuje,16.18753991,50.54279825
54957,Teplice nad Metují,16.14850767,50.60784772
54962,Suchý Dùl,16.27329384,50.54093009
54963,Machov,16.26313482,50.49682153
54964,Bezdìkov nad Metují,16.22800128,50.50737639
54971,Šonov u Broumova,16.40462862,50.59422160
54972,Otovice u Broumova,16.38447636,50.55965204
54973,Martínkovice,16.34903834,50.54467144
54974,Božanov,16.35506165,50.52220097
54981,Mezimìstí u Broumova 1,16.24387933,50.62873727
54982,Mezimìstí u Broumova 4,16.20894411,50.62025930
54983,Mezimìstí u Broumova 3,16.25796121,50.63344000
54984,Broumov 5,16.32492743,50.63854385
55001,Broumov 1,16.32356215,50.58299721
55101,Jaromìø 1,15.93348835,50.34303978
55102,Jaromìø 3,15.93437014,50.34658911
55201,Dolany u Jaromìøe,15.95783542,50.37763865
55202,Velký Tøebešov,16.00666054,50.39673632
55203,Èeská Skalice,16.05206402,50.39597495
55204,Chvalkovice v Èechách,15.96719425,50.40910256
55205,Hoøièky,15.98704078,50.44542803
55211,Velichovky,15.82579383,50.35179878
55212,Heømanice nad Labem,15.91547588,50.38848197
55221,Rasošky,15.91737990,50.32268762
55222,Jasenná,15.99263138,50.31718656
55224,Velká Jesenice,16.03328487,50.36528411
55225,Rychnovek,15.97273709,50.35566905
56002,Èeská Tøebová 2,16.44430372,49.90215534
56101,Hnátnice,16.44492836,50.01660717
56102,Dolní Dobrouè,16.50490452,49.98579055
56112,Brandýs nad Orlicí,16.28707371,50.00235262
56113,Sudslava,16.28826246,50.04005945
56114,Èeské Libchavy,16.37499549,50.03417427
56115,Sopotnice,16.35017857,50.05681199
56116,Libchavy,16.39450058,50.00440122
56117,Dlouhá Tøebová,16.43599288,49.94113661
56118,Nìmèice u Èeské Tøebové,16.35171415,49.89383822
56122,Ostrov u Lanškrouna,16.53820668,49.93315634
56123,Damníkov,16.57328740,49.87089972
56124,Tøebovice u Lanškrouna,16.50049037,49.86454224
56125,Rudoltice,16.55507177,49.89933363
56131,Tatenice,16.71668645,49.87679749
56132,Cotkytle,16.72123664,49.93546491
56133,Horní Heømanice v Èechách,16.71317721,49.96352009
56134,Výprachtice,16.66407595,49.98927137
56141,Øetová,16.37217241,49.94914753
56151,Letohrad,16.50799210,50.03776318
56152,Vermìøovice,16.56367671,50.00619986
56153,Dolní Èermná,16.56725722,49.97951623
56154,Bystøec,16.62133009,50.00934234
56155,Orlièky,16.67955926,50.03559758
56156,Horní Èermná,16.60665564,49.97536490
56161,Èervená Voda 1,16.72863358,50.03788266
56162,Èervená Voda 3,16.76090645,50.03160947
56163,Nekoø,16.55534529,50.06207630
56164,Jablonné nad Orlicí,16.61528914,50.05283650
56165,Jamné nad Orlicí,16.63987760,50.04118703
56166,Tìchonín,16.64469413,50.06571501
56167,Mladkov,16.63328101,50.09263136
56168,Lichkov,16.66903027,50.09133665
56169,Králíky,16.77573358,50.09888591
56170,Píseèná u Žamberka,16.44584866,50.04797264
56181,Kunvald v Èechách,16.49423497,50.12467916
56182,Klášterec nad Orlicí,16.55480836,50.12302004
56184,Líšnice,16.52067623,50.08271053
56185,Èeská Rybná u Žamberka,16.38810372,50.07170039
56186,Záchlumí 1,16.38652985,50.10107897
56201,Ústí nad Orlicí 1,16.37117894,49.98824845
56203,Ústí nad Orlicí 3,16.41482585,49.95981449
56204,Ústí nad Orlicí 4,16.36260609,49.97274142
56206,Ústí nad Orlicí 6,16.41548107,49.97414601
56301,Lanškroun,16.64377737,49.91741395
56401,Žamberk,16.48252476,50.09511094
56501,Choceò 1,16.21138252,50.01142826
56542,Vraclav,16.09614189,49.96529426
56543,Zámrsk,16.12080348,49.98701048
56544,Sruby,16.17512987,49.99515010
56552,Èeské Heømanice,16.25399492,49.93181755
56553,Sloupnice,16.32171373,49.92779840
56555,Hrušová u Vysokého Mýta,16.18931571,49.91191947
56601,Vysoké Mýto,16.16525493,49.94221320
56802,Svitavy 2,16.48110947,49.74740990
56901,Hradec nad Svitavou,16.48692435,49.70970637
56902,Bøezová nad Svitavou,16.51389489,49.65477209
56903,Rozhraní,16.52743167,49.59979885
56904,Brnìnec,16.52035179,49.63016270
56905,Bìlá nad Svitavou,16.48383285,49.63822961
56906,Vítìjeves,16.46667655,49.61229017
56907,Radimìø,16.41934619,49.69811332
56911,Koclíøov u Svitav,16.54229702,49.76752336
56912,Opatov v Èechách,16.49480339,49.83028628
56914,Vendolí,16.41548707,49.73581028
56921,Moravská Tøebová 3,16.60707349,49.74152501
56922,Køenov,16.61709906,49.68195519
56923,Bøezina u Morav.Tøebové,16.60300976,49.65017395
56924,Kunèina,16.61105254,49.79278560
56932,Staré Mìsto u Mor.Tøebové,16.68793164,49.80001575
56933,Tøebaøov,16.70514530,49.82904932
56934,Rychnov na Moravì,16.63849828,49.83480282
56935,Mladìjov na Moravì,16.58800575,49.82216680
56941,Mìsteèko Trnávka,16.72022519,49.71234817
56942,Chornice,16.73908952,49.66871326
56943,Jevíèko,16.69895723,49.66516410
56944,Jaromìøice u Jevíèka,16.76399687,49.62213342
56951,Morašice u Litomyšle,16.22259275,49.86498033
56953,Cerekvice nad Louènou,16.22198125,49.89851593
56955,Janov u Litomyšle,16.38409901,49.83972533
56956,Èistá u Litomyšle,16.35426342,49.81776640
56957,Trstìnice u Litomyšle,16.33742015,49.78800135
56961,Dolní Újezd u Litomyšle,16.26275733,49.81518818
56962,Sebranice u Litomyšle,16.26321612,49.76911459
56963,Lubná u Polièky,16.19761547,49.77123438
56965,Budislav u Litomyšle,16.16439486,49.79469435
56966,Jarošov u Litomyšle,16.16273492,49.81905524
56967,Osík u Litomyšle,16.28410515,49.84614452
56971,Pomezí,16.32614070,49.71329460
56972,Rohozná u Polièky,16.40488205,49.65733727
56973,Svojanov,16.40721248,49.62875269
56974,Trpín,16.39617243,49.59444413
56982,Borová u Polièky,16.13178957,49.73966844
56991,Jedlová u Polièky,16.32104999,49.66091223
56992,Bystré u Polièky,16.36759411,49.62460411
56993,Korouhev,16.25842858,49.66408860
56994,Telecí,16.17420790,49.69255111
57001,Litomyšl,16.27914371,49.84899348
57101,Moravská Tøebová 1,16.72632756,49.74509655
57201,Polièka,16.24758787,49.71223023
58001,Havlíèkùv Brod 1,15.56589371,49.61073885
58221,Pohled,15.64898589,49.60930657
58222,Pøibyslav,15.72789392,49.58887745
58223,Havlíèkova Borová,15.79607132,49.63965691
58224,Oudoleò,15.75617074,49.66444242
58231,Okrouhlice,15.49267757,49.63069808
58232,Lipnice nad Sázavou,15.41124399,49.61342786
58233,Dolní Mìsto,15.37474739,49.63009583
58234,Krásná Hora u Havl.Brodu,15.47132434,49.60212774
58235,Luèice,15.50102478,49.66296304
58241,Skuhrov u Havl.Brodu,15.52620811,49.68970774
58242,Kámen u Habrù,15.52117772,49.71582231
58243,Tis u Chotìboøe,15.49055970,49.70475755
58244,Sázavka,15.41723059,49.73709458
58245,Uhelná Pøíbram,15.58969181,49.76960612
58251,Šlapanov,15.65147220,49.54166481
58252,Vìžnice u Havl.Brodu,15.68584579,49.52035157
58253,Štoky,15.55811888,49.51187779
58254,Úsobí,15.50189820,49.51675980
58255,Herálec u Havl.Brodu,15.44765242,49.53187521
58256,Vìž,15.45811364,49.56711274
58257,Lípa u Havlíèkova Brodu,15.53685162,49.55545579
58261,Èeská Bìlá,15.69197453,49.65046941
58262,Sobíòov,15.77198057,49.69839973
58263,Ždírec nad Doubravou,15.81797898,49.69692635
58264,Horní Studenec,15.78786792,49.71691722
58265,Slavíkov,15.78000248,49.74556437
58266,Krucemburk,15.85746835,49.69118793
58271,Dolní Krupá u Havl.Brodu,15.60884853,49.66098848
58272,Rozsochatec,15.63628595,49.68432298
58273,Nová Ves u Chotìboøe,15.64643025,49.74934753
58274,Jeøišno,15.64207275,49.79215950
58276,Maleè,15.67502382,49.76838561
58277,Libice nad Doubravou,15.70496325,49.74469325
58281,Habry,15.48313308,49.75395312
58282,Golèùv Jeníkov,15.50229727,49.79214057
58283,Vilémov u Golè.Jeníkova,15.52954593,49.80825179
58286,Leština u Svìtlé n.Sáz.,15.39551939,49.77096422
58287,Èíhoš,15.33811994,49.73849614
58291,Svìtlá nad Sázavou,15.41744678,49.68062087
58292,Kamenná Lhota,15.27797330,49.64506881
58293,Kožlí,15.24998705,49.66401871
58294,Hnìvkovice u Ledèe n.Sáz.,15.20269653,49.68602248
58301,Chotìboø,15.67307393,49.72943028
58401,Ledeè nad Sázavou,15.28911804,49.70081291
58601,Jihlava 1,15.58188878,49.39991962
58602,Jihlava 2,15.58134461,49.46239696
58603,Jihlava 3,15.63078718,49.40058312
58801,Smrèná,15.53780969,49.47031996
58805,Dušejov,15.41469483,49.41402152
58811,Støítež u Jihlavy,15.62691241,49.46140173
58812,Dobronín,15.64556686,49.48325111
58813,Polná,15.72477839,49.48562338
58821,Velký Beranov,15.68848794,49.40689689
58822,Luka nad Jihlavou,15.72663999,49.36310110
58823,Kamenice u Jihlavy,15.78610010,49.36234217
58824,Øehoøov,15.78855873,49.39891443
58825,Jersín,15.82763654,49.42297177
58826,Zhoø u Jihlavy,15.76470631,49.44266233
58827,Jamné u Jihlavy,15.78587199,49.42790658
58831,Puklice,15.65713860,49.36446171
58832,Brtnice,15.66342701,49.31011089
58833,Stonaøov,15.57952637,49.28447326
58834,Dlouhá Brtnice,15.60022884,49.23534734
58835,Vílanec,15.55885042,49.33766986
58841,Vyskytná nad Jihlavou,15.49415526,49.42397249
58842,Vìtrný Jeníkov,15.44897676,49.46531420
58844,Rohozná u Jihlavy,15.39637107,49.35136546
58845,Dolní Cerekev,15.43505507,49.34175165
58851,Batelov,15.37333361,49.29022075
58852,Horní Dubenky,15.32933623,49.25927326
58854,Mrákotín,15.36398543,49.20146616
58856,Telè,15.47855693,49.17995016
58861,Kostelec u Jihlavy,15.47284298,49.36165748
58862,Urbanov,15.50850490,49.21653155
58864,Krasonice,15.61423719,49.11948799
